epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,66.8343276977539,64.35687255859375,2.47745943069458,,,,,,,
2,62.418609619140625,60.060523986816406,2.358085870742798,,,,,,,
3,6.633756160736084,4.660364151000977,1.9733916521072388,,,,,,,
4,2.7342910766601562,0.9792582392692566,1.7550328969955444,,,,,,,
5,1.9120638370513916,0.3712012767791748,1.5408625602722168,,,,,,,
6,1.5500380992889404,0.2365749329328537,1.3134630918502808,,,,,,,
7,1.210304617881775,0.11887887865304947,1.0914257764816284,,,,,,,
8,0.9865098595619202,0.10295051336288452,0.8835592865943909,,,,,,,
9,0.8185485601425171,0.08780231326818466,0.7307462692260742,,,,,,,
10,0.7194292545318604,0.05934976786375046,0.6600794792175293,19.309417724609375,18.639371236165363,0.6700457731882731,130.78511555989584,130.10172526041666,0.683393398920695,0.683393398920695
11,0.6988419890403748,0.051762498915195465,0.6470795273780823,,,,,,,
12,0.6871249675750732,0.04572571441531181,0.6413992643356323,,,,,,,
13,0.6671702861785889,0.03839761018753052,0.6287726759910583,,,,,,,
14,0.6588853597640991,0.04388629272580147,0.6149991154670715,,,,,,,
15,0.6384961605072021,0.03877831622958183,0.5997178554534912,,,,,,,
16,0.6259648203849792,0.044558893889188766,0.5814059376716614,,,,,,,
17,0.5932152271270752,0.03633631020784378,0.556878924369812,,,,,,,
18,0.5835296511650085,0.05528022348880768,0.5282493829727173,,,,,,,
19,0.5532154440879822,0.054809294641017914,0.4984061121940613,,,,,,,
20,0.5259438157081604,0.059582047164440155,0.4663618206977844,16.320546468098957,15.694669087727865,0.6258772611618042,151.31495157877603,150.5562540690104,0.7586931387583414,0.7586931387583414
21,0.5025741457939148,0.07033556699752808,0.4322386384010315,,,,,,,
22,0.4473108649253845,0.05075971782207489,0.3965511620044708,,,,,,,
23,0.41782936453819275,0.05585577338933945,0.3619735836982727,,,,,,,
24,0.3806580901145935,0.049466487020254135,0.3311915993690491,,,,,,,
25,0.35964787006378174,0.05248594656586647,0.3071618974208832,,,,,,,
26,0.33119869232177734,0.046984631568193436,0.284214049577713,,,,,,,
27,0.3041934669017792,0.03850312530994415,0.2656903564929962,,,,,,,
28,0.2958293557167053,0.04395267367362976,0.25187671184539795,,,,,,,
29,0.283748984336853,0.04367997869849205,0.24006900191307068,,,,,,,
30,0.2718817889690399,0.03936552256345749,0.23251625895500183,18.839800516764324,18.209245045979817,0.6305551131566366,115.66660563151042,114.64671834309895,1.019877274831136,1.019877274831136
31,0.27283763885498047,0.04928001016378403,0.22355762124061584,,,,,,,
32,0.2474839985370636,0.029379356652498245,0.21810463070869446,,,,,,,
33,0.24302926659584045,0.030886860564351082,0.21214242279529572,,,,,,,
34,0.23782485723495483,0.029864773154258728,0.2079600691795349,,,,,,,
35,0.23073095083236694,0.02714504860341549,0.2035859227180481,,,,,,,
36,0.22408883273601532,0.02294314280152321,0.2011457085609436,,,,,,,
37,0.21869874000549316,0.020467009395360947,0.19823172688484192,,,,,,,
38,0.21088314056396484,0.01557297632098198,0.19531017541885376,,,,,,,
39,0.20773296058177948,0.01391182467341423,0.19382113218307495,,,,,,,
40,0.20231714844703674,0.010040822438895702,0.19227631390094757,18.65576680501302,18.048837025960285,0.6069301764170328,122.416748046875,121.21324666341145,1.2035058339436848,1.2035058339436848
41,0.21003516018390656,0.020091261714696884,0.18994387984275818,,,,,,,
42,0.21271391212940216,0.022481556981801987,0.19023236632347107,,,,,,,
43,0.21367467939853668,0.02482570707798004,0.18884897232055664,,,,,,,
44,0.2026616781949997,0.014817005023360252,0.18784469366073608,,,,,,,
45,0.20085664093494415,0.015170298516750336,0.18568634986877441,,,,,,,
46,0.1995767056941986,0.014404458925127983,0.18517225980758667,,,,,,,
47,0.20040039718151093,0.01647043414413929,0.18392997980117798,,,,,,,
48,0.1970297396183014,0.013481687754392624,0.18354806303977966,,,,,,,
49,0.19321100413799286,0.009957320988178253,0.1832536906003952,,,,,,,
