epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,1.9355063438415527,0.3235223889350891,1.0746560096740723,,,,,,,
2,1.053316354751587,0.03727113828063011,0.6773635149002075,,,,,,,
3,0.919430136680603,0.03545469790697098,0.5893170237541199,,,,,,,
4,0.7514862418174744,0.033217404037714005,0.47884589433670044,,,,,,,
5,0.6417462229728699,0.03082508221268654,0.40728074312210083,,,,,,,
6,0.6079360246658325,0.029135853052139282,0.38586679100990295,,,,,,,
7,0.5910133123397827,0.028033986687660217,0.37531957030296326,,,,,,,
8,0.5708799958229065,0.026848379522562027,0.36268776655197144,,,,,,,
9,0.5478753447532654,0.02537640742957592,0.34833261370658875,,,,,,,
10,0.5170977115631104,0.024263031780719757,0.32855647802352905,2.1546462376912436,0.04071335246165594,1.4092885653177898,1.9359275499979656,0.03971735884745916,1.264140288035075,1.264140288035075
11,0.4776111841201782,0.023520268499851227,0.30272725224494934,,,,,,,
12,0.42324209213256836,0.023217052221298218,0.2666833698749542,,,,,,,
13,0.3615890443325043,0.023662187159061432,0.22528457641601562,,,,,,,
14,0.312919557094574,0.024257611483335495,0.19244128465652466,,,,,,,
15,0.287648469209671,0.024001849815249443,0.17576441168785095,,,,,,,
16,0.2787356376647949,0.022264514118433,0.17098075151443481,,,,,,,
17,0.27512627840042114,0.019926225766539574,0.17013335227966309,,,,,,,
18,0.27344954013824463,0.017798883840441704,0.17043375968933105,,,,,,,
19,0.27030324935913086,0.016054866835474968,0.16949892044067383,,,,,,,
20,0.269076943397522,0.014986338093876839,0.16939371824264526,2.116360664367676,0.030804718534151714,1.3903706868489583,2.1563329696655273,0.03167455395062765,1.4164390563964844,1.4164390563964844
21,0.26879557967185974,0.01407869253307581,0.16981127858161926,,,,,,,
22,0.2677733898162842,0.013427862897515297,0.16956369578838348,,,,,,,
23,0.2662336826324463,0.01257154531776905,0.1691080927848816,,,,,,,
24,0.26597756147384644,0.01186031848192215,0.16941146552562714,,,,,,,
25,0.2651865482330322,0.011243779212236404,0.16929519176483154,,,,,,,
26,0.26447224617004395,0.010766211897134781,0.16913734376430511,,,,,,,
27,0.2643091678619385,0.010320181027054787,0.16932597756385803,,,,,,,
28,0.26319634914398193,0.009860336780548096,0.16889066994190216,,,,,,,
29,0.2629252076148987,0.009499045088887215,0.16895076632499695,,,,,,,
30,0.26313793659210205,0.009154482744634151,0.16932229697704315,2.201176166534424,0.025513370831807453,1.450441837310791,2.1632773081461587,0.02722230553627014,1.4240366617838542,1.4240366617838542
31,0.2623862028121948,0.008800465613603592,0.16905713081359863,,,,,,,
32,0.2623523771762848,0.008465146645903587,0.16925814747810364,,,,,,,
33,0.26206910610198975,0.008129152469336987,0.16929329931735992,,,,,,,
34,0.2617981433868408,0.007824434898793697,0.16931580007076263,,,,,,,
35,0.26134705543518066,0.00751985190436244,0.16921813786029816,,,,,,,
36,0.2615892291069031,0.0072661107406020164,0.16954874992370605,,,,,,,
37,0.26106077432632446,0.00720646046102047,0.1692361980676651,,,,,,,
38,0.26056843996047974,0.006910143420100212,0.16910551488399506,,,,,,,
39,0.26046013832092285,0.006644722074270248,0.1692102700471878,,,,,,,
40,0.2600795328617096,0.006400133948773146,0.16911959648132324,2.0820678075154624,0.021811711291472118,1.3735040028889973,2.1699703534444175,0.026334586242834728,1.4290906588236492,1.4290906588236492
41,0.2600404918193817,0.0062226965092122555,0.16921189427375793,,,,,,,
42,0.2598290741443634,0.0060425722040236,0.16919100284576416,,,,,,,
43,0.2593669295310974,0.00590879749506712,0.16897207498550415,,,,,,,
44,0.2596374452114105,0.005778197664767504,0.16923949122428894,,,,,,,
45,0.2592329978942871,0.005705161485821009,0.16901856660842896,,,,,,,
46,0.2594558298587799,0.005596098490059376,0.1692398190498352,,,,,,,
47,0.25896701216697693,0.005540697369724512,0.1689508855342865,,,,,,,
48,0.25927555561065674,0.005434790160506964,0.16922718286514282,,,,,,,
49,0.2600215673446655,0.0054315789602696896,0.1697266697883606,,,,,,,
50,0.2603359818458557,0.005700075998902321,0.16975726187229156,2.1855290730794272,0.025253253678480785,1.440183957417806,2.071533521016439,0.028592514495054882,1.3619605700174968,1.3619605700174968
51,0.26134541630744934,0.0064392173662781715,0.16993744671344757,,,,,,,
52,0.2612091302871704,0.0067945821210742,0.1696096807718277,,,,,,,
53,0.26069211959838867,0.006329469382762909,0.16957511007785797,,,,,,,
54,0.25979185104370117,0.005858557298779488,0.16928885877132416,,,,,,,
55,0.2593522369861603,0.0055474573746323586,0.16920319199562073,,,,,,,
56,0.25875359773635864,0.00531415781006217,0.1689596176147461,,,,,,,
