threshold,tpr,fpr,roc_auc
0.665,0.16493383742911152,0.18904320987654322,0.4761087809808864
0.67,0.16257088846880907,0.18441358024691357,0.4761087809808864
0.675,0.15973534971644612,0.18055555555555555,0.4761087809808864
0.68,0.15784499054820417,0.17901234567901234,0.4761087809808864
0.685,0.15311909262759923,0.1728395061728395,0.4761087809808864
0.6900000000000001,0.15075614366729678,0.16820987654320987,0.4761087809808864
0.6950000000000001,0.14933837429111532,0.16396604938271606,0.4761087809808864
0.7000000000000001,0.14697542533081284,0.15933641975308643,0.4761087809808864
0.705,0.1446124763705104,0.15393518518518517,0.4761087809808864
0.71,0.14319470699432893,0.15046296296296297,0.4761087809808864
0.715,0.14272211720226843,0.14544753086419754,0.4761087809808864
0.72,0.14035916824196598,0.1427469135802469,0.4761087809808864
0.725,0.138468809073724,0.1385030864197531,0.4761087809808864
0.73,0.13610586011342155,0.13695987654320987,0.4761087809808864
0.735,0.1332703213610586,0.13425925925925927,0.4761087809808864
0.74,0.1327977315689981,0.12962962962962962,0.4761087809808864
0.745,0.13043478260869565,0.12808641975308643,0.4761087809808864
0.75,0.1290170132325142,0.1246141975308642,0.4761087809808864
0.755,0.1280718336483932,0.11882716049382716,0.4761087809808864
0.76,0.12570888468809074,0.11496913580246913,0.4761087809808864
0.765,0.12429111531190926,0.11072530864197531,0.4761087809808864
0.77,0.12334593572778828,0.10609567901234568,0.4761087809808864
0.775,0.12145557655954631,0.10339506172839506,0.4761087809808864
0.78,0.11909262759924386,0.09953703703703703,0.4761087809808864
0.785,0.11814744801512288,0.09606481481481481,0.4761087809808864
0.79,0.11625708884688091,0.09182098765432099,0.4761087809808864
0.795,0.11389413988657845,0.08873456790123457,0.4761087809808864
0.8,0.11200378071833648,0.08487654320987655,0.4761087809808864
0.805,0.10869565217391304,0.08063271604938271,0.4761087809808864
0.81,0.10727788279773157,0.0775462962962963,0.4761087809808864
0.8150000000000001,0.10633270321361059,0.07523148148148148,0.4761087809808864
0.8200000000000001,0.10444234404536862,0.07137345679012345,0.4761087809808864
0.8250000000000001,0.10160680529300567,0.06790123456790123,0.4761087809808864
0.8300000000000001,0.09924385633270322,0.06520061728395062,0.4761087809808864
0.835,0.09735349716446125,0.061342592592592594,0.4761087809808864
0.84,0.0945179584120983,0.056712962962962965,0.4761087809808864
0.845,0.09310018903591682,0.05015432098765432,0.4761087809808864
0.85,0.09262759924385633,0.047453703703703706,0.4761087809808864
0.855,0.09168241965973535,0.04552469135802469,0.4761087809808864
0.86,0.0883742911153119,0.04089506172839506,0.4761087809808864
0.865,0.08412098298676748,0.03780864197530864,0.4761087809808864
0.87,0.08270321361058601,0.03433641975308642,0.4761087809808864
0.875,0.08081285444234404,0.03279320987654321,0.4761087809808864
0.88,0.07844990548204159,0.03009259259259259,0.4761087809808864
0.885,0.07703213610586011,0.02854938271604938,0.4761087809808864
0.89,0.07419659735349717,0.02700617283950617,0.4761087809808864
0.895,0.07183364839319471,0.026234567901234566,0.4761087809808864
0.9,0.06994328922495274,0.024305555555555556,0.4761087809808864
0.905,0.06758034026465029,0.020833333333333332,0.4761087809808864
0.91,0.0666351606805293,0.018518518518518517,0.4761087809808864
0.915,0.06332703213610585,0.016975308641975308,0.4761087809808864
0.92,0.0609640831758034,0.016203703703703703,0.4761087809808864
0.925,0.058128544423440454,0.013117283950617283,0.4761087809808864
0.93,0.055765595463137994,0.008487654320987654,0.4761087809808864
0.935,0.0500945179584121,0.0073302469135802465,0.4761087809808864
0.9400000000000001,0.04773156899810964,0.0038580246913580245,0.4761087809808864
0.9450000000000001,0.0444234404536862,0.002700617283950617,0.4761087809808864
0.9500000000000001,0.04206049149338374,0.0015432098765432098,0.4761087809808864
0.9550000000000001,0.03780718336483932,0.00038580246913580245,0.4761087809808864
0.96,0.0335538752362949,0.0,0.4761087809808864
0.965,0.026937618147448016,0.0,0.4761087809808864
0.97,0.024102079395085067,0.0,0.4761087809808864
0.975,0.01606805293005671,0.0,0.4761087809808864
0.98,0.010396975425330813,0.0,0.4761087809808864
0.985,0.0023629489603024575,0.0,0.4761087809808864
0.99,0.0,0.0,0.4761087809808864
0.995,0.0,0.0,0.4761087809808864
1.0,0.0,0.0,0.4761087809808864
