threshold,precision,recall,pr_auc
0.41500000000000004,0.0,0.0,0.3681720544021097
0.42,0.0,0.0,0.3681720544021097
0.425,0.0,0.0,0.3681720544021097
0.43,0.0,0.0,0.3681720544021097
0.435,0.0,0.0,0.3681720544021097
0.44,0.0,0.0,0.3681720544021097
0.445,0.0,0.0,0.3681720544021097
0.45,0.0,0.0,0.3681720544021097
0.455,0.0,0.0,0.3681720544021097
0.46,0.0,0.0,0.3681720544021097
0.465,0.0,0.0,0.3681720544021097
0.47000000000000003,0.0,0.0,0.3681720544021097
0.47500000000000003,0.0,0.0,0.3681720544021097
0.48,0.0,0.0,0.3681720544021097
0.485,0.0,0.0,0.3681720544021097
0.49,0.0,0.0,0.3681720544021097
0.495,0.0,0.0,0.3681720544021097
0.5,0.0,0.0,0.3681720544021097
0.505,0.0,0.0,0.3681720544021097
0.51,0.0,0.0,0.3681720544021097
0.515,0.0,0.0,0.3681720544021097
0.52,0.0,0.0,0.3681720544021097
0.525,0.0,0.0,0.3681720544021097
0.53,0.0,0.0,0.3681720544021097
0.535,0.0,0.0,0.3681720544021097
0.54,0.0,0.0,0.3681720544021097
0.545,0.0,0.0,0.3681720544021097
0.55,0.0,0.0,0.3681720544021097
0.555,0.0,0.0,0.3681720544021097
0.56,0.0,0.0,0.3681720544021097
0.5650000000000001,0.0,0.0,0.3681720544021097
0.5700000000000001,0.0,0.0,0.3681720544021097
0.5750000000000001,0.0,0.0,0.3681720544021097
0.58,0.0,0.0,0.3681720544021097
0.585,0.0,0.0,0.3681720544021097
0.59,0.0,0.0,0.3681720544021097
0.595,0.0,0.0,0.3681720544021097
0.6,0.0,0.0,0.3681720544021097
0.605,0.0,0.0,0.3681720544021097
0.61,0.0,0.0,0.3681720544021097
0.615,0.0,0.0,0.3681720544021097
0.62,0.0,0.0,0.3681720544021097
0.625,0.0,0.0,0.3681720544021097
0.63,0.0,0.0,0.3681720544021097
0.635,0.0,0.0,0.3681720544021097
0.64,0.0,0.0,0.3681720544021097
0.645,0.0,0.0,0.3681720544021097
0.65,0.0,0.0,0.3681720544021097
0.655,0.0,0.0,0.3681720544021097
0.66,0.0,0.0,0.3681720544021097
