epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss
1,20.66448974609375,0.09994762390851974,0.6749666929244995,,,,,,
2,1252.9598388671875,6.26115608215332,0.7286522388458252,2195423744.0,10977116.0,486.50830078125,,,
3,2485.249267578125,12.422334671020508,0.7822718024253845,,,,,,
4,268.7191162109375,1.3401410579681396,0.6909093856811523,5.114928092413952e+16,255746411331584.0,3256143.25,,,
5,50.01258087158203,0.24661627411842346,0.6893236041069031,,,,,,
6,32.83599853515625,0.16080260276794434,0.6754791140556335,164817993728.0,824089856.0,9164.619140625,,,
7,20.169158935546875,0.09745526313781738,0.6781051158905029,,,,,,
8,6.991786956787109,0.03157096728682518,0.6775931119918823,685746944.0,3428729.0,1110.747802734375,,,
9,3.293752670288086,0.01308603584766388,0.676545262336731,,,,,,
10,3.2537877559661865,0.012896708212792873,0.6744462251663208,43386.55078125,216.80320739746094,25.909290313720703,,,
11,1.3838998079299927,0.0035658031702041626,0.6707392930984497,,,,,,
12,1.5190954208374023,0.004261238034814596,0.666847825050354,1098.779052734375,5.481438636779785,2.491318464279175,,,
13,1.5551031827926636,0.004443458281457424,0.6664116382598877,,,,,,
14,1.0227020978927612,0.001777810393832624,0.6671400666236877,1.7127017974853516,0.005042594857513905,0.7041828036308289,,,
15,1.024059772491455,0.0017946531297639012,0.6651290655136108,,,,,,
16,0.8699018955230713,0.0010400398168712854,0.6618939638137817,1.7371364831924438,0.004615691490471363,0.813998281955719,,,
17,0.8685600757598877,0.0010488037951290607,0.6587992906570435,,,,,,
18,0.873542845249176,0.0010818380396813154,0.6571752429008484,1.5106382369995117,0.0032862620428204536,0.853385865688324,,,
19,0.794539213180542,0.0006952487165108323,0.655489444732666,,,,,,
20,0.802335262298584,0.0007358093280345201,0.6551734209060669,0.9099921584129333,0.0009261132217943668,0.7247695326805115,,,
21,0.7824561595916748,0.0006394251831807196,0.6545711755752563,,,,,,
22,0.7854881286621094,0.000656657328363508,0.6541567444801331,0.807887852191925,0.0006183465011417866,0.6842185258865356,,,
23,0.7748039960861206,0.0006069808732718229,0.653407871723175,,,,,,
24,0.769915759563446,0.0005798415513709188,0.6539474129676819,0.7963289022445679,0.0005739951157011092,0.6815298795700073,,,
25,0.7707785964012146,0.0005870205350220203,0.6533744931221008,,,,,,
26,0.7678613662719727,0.0005762310465797782,0.6526151895523071,0.7933274507522583,0.0005599742871709168,0.6813325881958008,,,
27,0.7682644128799438,0.0005767382681369781,0.6529167294502258,,,,,,
28,0.7644174695014954,0.0005661786999553442,0.651181697845459,0.7938106060028076,0.0005533915245905519,0.6831322908401489,,,
29,0.764998197555542,0.0005695521831512451,0.651087760925293,,,,,,
30,0.7654836773872375,0.0005702358903363347,0.6514365673065186,0.7847708463668823,0.0005493588978424668,0.6748991012573242,,,
31,0.7638145685195923,0.0005665825447067618,0.6504979729652405,,,,,,
32,0.7645048499107361,0.0005664079217240214,0.6512232422828674,0.7868788242340088,0.0005504075670614839,0.6767973303794861,,,
33,0.7633176445960999,0.0005659007001668215,0.6501374244689941,,,,,,
34,0.763806939125061,0.000565111986361444,0.6507844924926758,0.7818275690078735,0.0005461466498672962,0.6725982427597046,,,
35,0.7627286911010742,0.0005630148807540536,0.6501257419586182,,,,,,
36,0.7618269324302673,0.0005639217561110854,0.6490426063537598,0.7930279970169067,0.0005497891106642783,0.6830700635910034,,,
37,0.7623533606529236,0.0005627993959933519,0.6497935056686401,,,,,,
38,0.7612906098365784,0.0005604319740086794,0.6492041945457458,0.7864577770233154,0.0005488955648615956,0.6766786575317383,,,
39,0.7613534927368164,0.0005606769118458033,0.6492181420326233,,,,,,
40,0.7612079977989197,0.0005617514252662659,0.6488577127456665,0.7864959836006165,0.0005490015028044581,0.6766956448554993,,,
41,0.7611638307571411,0.0005595025140792131,0.649263322353363,,,,,,
42,0.7606698870658875,0.0005609374493360519,0.6484824419021606,0.783562958240509,0.0005487088928930461,0.673821210861206,,,
43,0.7609789967536926,0.0005615113186649978,0.6486767530441284,,,,,,
44,0.7595626711845398,0.0005589232896454632,0.6477780342102051,0.787092924118042,0.0005492707714438438,0.6772388219833374,,,
45,0.7600065469741821,0.0005601519951596856,0.6479761600494385,,,,,,
46,0.7583034038543701,0.0005589518696069717,0.646513044834137,0.7891838550567627,0.000549313030205667,0.6793212890625,,,
47,0.7596178650856018,0.0005611394299194217,0.6473900079727173,,,,,,
48,0.7582072615623474,0.0005590127548202872,0.6464047431945801,0.7980681657791138,0.0005496384110301733,0.6881405115127563,,,
49,0.758525013923645,0.0005602185265161097,0.6464813947677612,,,,,,
50,0.7576789259910583,0.0005589469219557941,0.6458895802497864,0.8030759692192078,0.0005495339864864945,0.693169116973877,,,
