epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss
1,1.0436770915985107,0.3461924195289612,0.6974847316741943,,,,,,
2,0.712123692035675,0.024227160960435867,0.6878964900970459,0.7572378317515055,0.06344396869341533,0.6937938531239828,,,
3,0.6884533166885376,0.008689496666193008,0.6797637939453125,,,,,,
4,0.664450466632843,0.0032600711565464735,0.661190390586853,0.689013401667277,0.0023468400662144027,0.6866665681203207,,,
5,0.5852200984954834,0.002426717896014452,0.5827933549880981,,,,,,
6,0.4538424015045166,0.0029025543481111526,0.4509398937225342,0.7169597148895264,0.0013006994655976694,0.715658982594808,,,
7,0.34248465299606323,0.0039405543357133865,0.338544100522995,,,,,,
8,0.2667158246040344,0.005553301423788071,0.26116251945495605,0.8311382134755453,0.003278436760107676,0.8278597990671793,,,
9,0.23097895085811615,0.004653739742934704,0.22632519900798798,,,,,,
10,0.21633854508399963,0.0027368355076760054,0.2136017382144928,0.9409708182017008,0.0032580289989709854,0.9377127488454183,,,
11,0.21230950951576233,0.002165007870644331,0.21014447510242462,,,,,,
12,0.20983868837356567,0.0017592187505215406,0.2080794721841812,0.8538682460784912,0.001654360443353653,0.8522138595581055,,,
13,0.20844468474388123,0.0015811310149729252,0.20686355233192444,,,,,,
14,0.2076827883720398,0.0013981254305690527,0.20628464221954346,0.8327309290568033,0.0013140921170512836,0.8314167658487955,,,
15,0.2065964937210083,0.0012758902739733458,0.2053205966949463,,,,,,
16,0.20673111081123352,0.0012313078623265028,0.2054998129606247,0.8681310812632242,0.001175454119220376,0.8669556776682535,,,
17,0.20611712336540222,0.0011797061888501048,0.2049373984336853,,,,,,
18,0.20525303483009338,0.0010924612870439887,0.20416058599948883,0.8702686627705892,0.0011251575779169798,0.8691434860229492,,,
19,0.20550699532032013,0.001116110710427165,0.20439088344573975,,,,,,
20,0.20509058237075806,0.0010781780583783984,0.2040124237537384,0.9093791643778483,0.0010490546313424904,0.9083301226298014,,,
21,0.20490291714668274,0.0010375076672062278,0.2038654088973999,,,,,,
22,0.20441582798957825,0.0009544201311655343,0.2034614086151123,0.9700617790222168,0.0009726175727943579,0.9690891901652018,,,
23,0.20445987582206726,0.0009548342786729336,0.2035050392150879,,,,,,
24,0.20375221967697144,0.0008748607360757887,0.20287734270095825,0.9191485246022543,0.0009710572970410188,0.9181775252024332,,,
25,0.20441243052482605,0.0009343318524770439,0.2034781277179718,,,,,,
26,0.20413708686828613,0.0009083859622478485,0.20322871208190918,0.9342613220214844,0.0009625077558060487,0.9332989056905111,,,
27,0.20399953424930573,0.0008601503213867545,0.20313939452171326,,,,,,
28,0.20408488810062408,0.0008860423695296049,0.2031988501548767,0.9482275644938151,0.00092176611845692,0.9473058382670084,,,
29,0.2038116157054901,0.0008492760825902224,0.20296233892440796,,,,,,
30,0.20376411080360413,0.0008400625665672123,0.20292405784130096,0.8678673108418783,0.0009327953060468038,0.866934617360433,,,
31,0.20380088686943054,0.000838063657283783,0.20296281576156616,,,,,,
32,0.20354719460010529,0.0008202244061976671,0.20272696018218994,0.9405411084493002,0.0008868583633253971,0.9396541913350424,,,
33,0.20396514236927032,0.0008121903520077467,0.20315295457839966,,,,,,
34,0.20404821634292603,0.0008244896307587624,0.20322372019290924,0.8946661949157715,0.0009100576862692833,0.8937561511993408,,,
35,0.2033846378326416,0.0007836686563678086,0.20260095596313477,,,,,,
36,0.20363213121891022,0.0007818824960850179,0.20285023748874664,0.9038033485412598,0.0008945445685336987,0.9029088815053304,,,
37,0.20362421870231628,0.000760149909183383,0.20286405086517334,,,,,,
38,0.2035926878452301,0.0007394579006358981,0.2028532475233078,0.9269057909647623,0.0008575521254291137,0.9260482788085938,,,
39,0.20373257994651794,0.0007490568677894771,0.20298349857330322,,,,,,
40,0.20405717194080353,0.0008039746317081153,0.20325320959091187,0.9595638910929362,0.0008425978012382984,0.9587212403615316,,,
41,0.20328600704669952,0.0007061362266540527,0.20257987082004547,,,,,,
42,0.20395240187644958,0.0007613062625750899,0.20319108664989471,0.8505460421244303,0.0008666367890934149,0.8496793905893961,,,
43,0.20415902137756348,0.0007488320115953684,0.20341020822525024,,,,,,
44,0.20350836217403412,0.0007133884937502444,0.20279496908187866,0.8556216557820638,0.0008641667664051056,0.8547574679056803,,,
45,0.20335771143436432,0.0006963314954191446,0.20266136527061462,,,,,,
46,0.20338848233222961,0.0006991238333284855,0.20268937945365906,0.8686352570851644,0.0008328231051564217,0.8678024609883627,,,
47,0.2029854655265808,0.0006923754699528217,0.20229308307170868,,,,,,
48,0.20312604308128357,0.0006739026284776628,0.2024521380662918,0.89125657081604,0.0008188963402062654,0.8904377619425455,,,
49,0.2034592479467392,0.0006817234680056572,0.20277753472328186,,,,,,
50,0.20354196429252625,0.0006874643731862307,0.20285449922084808,0.9725062052408854,0.0007935732913513979,0.971712589263916,,,
