epoch,train_loss,train_heatmap_loss,train_presence_loss,train_center_mae_px,train_heatmap_focal_reg,val_loss,val_heatmap_loss,val_presence_loss,val_center_mae_px,val_heatmap_focal_reg,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss,test_center_mae_px,test_heatmap_focal_reg,val_pred_x_mean_px,val_pred_x_var_px,val_pred_y_mean_px,val_pred_y_var_px,test_pred_x_mean_px,test_pred_x_var_px,test_pred_y_mean_px,test_pred_y_var_px
11,2.224703311920166,1.0836334228515625,0.5636053085327148,1.0959551334381104,0.03564794361591339,,,,,,,,,,,,,,,,,,,
12,2.1988377571105957,1.0822415351867676,0.5421616435050964,1.0945130586624146,0.03331363946199417,,,,,,,,,,,,,,,,,,,
13,1.9589442014694214,0.9319484233856201,0.5272611379623413,0.9340824484825134,0.033760469406843185,,,,,,,,,,,,,,,,,,,
14,1.8068574666976929,0.8428426384925842,0.5084881782531738,0.8481952548027039,0.03410530462861061,,,,,,,,,,,,,,,,,,,
15,1.7085503339767456,0.790350079536438,0.4907020628452301,0.7999663949012756,0.03232314810156822,,,,,,,,,,,,,,,,,,,
16,1.8160068988800049,0.8677022457122803,0.4824536144733429,0.8765048384666443,0.03199998289346695,,,,,,,,,,,,,,,,,,,
17,1.635767936706543,0.7610781788825989,0.46255606412887573,0.7711271047592163,0.03159462660551071,,,,,,,,,,,,,,,,,,,
18,1.502681016921997,0.6861193180084229,0.4429352283477783,0.6989279985427856,0.030566822737455368,,,,,,,,,,,,,,,,,,,
19,1.4585072994232178,0.6688457727432251,0.4252151548862457,0.6789467930793762,0.03002343699336052,,,,,,,,,,,,,,,,,,,
20,1.3937115669250488,0.6402041912078857,0.4046965539455414,0.652887225151062,0.02870863676071167,7.2915577135588,4.436249582391036,0.5955983212119654,4.465900220369038,0.04161841683156211,24.187509637129935,15.604639956825658,0.7259207775718287,0.7259207775718287,15.658064992804276,0.05497658533248189,110.80521166134186,701.0628961612692,111.02554662539936,89.61793263350955,124.60033275462963,561.860781139274,115.07795138888889,70.95399302541409
21,1.4795702695846558,0.7153758406639099,0.37927424907684326,0.7229077219963074,0.027232177555561066,,,,,,,,,,,,,,,,,,,
22,1.413658857345581,0.6768677234649658,0.37143293023109436,0.6827870011329651,0.026924366131424904,,,,,,,,,,,,,,,,,,,
23,1.4180901050567627,0.6941710114479065,0.3506564795970917,0.703469455242157,0.026177149266004562,,,,,,,,,,,,,,,,,,,
24,1.282362461090088,0.6198892593383789,0.3282199203968048,0.6278395056724548,0.024308662861585617,,,,,,,,,,,,,,,,,,,
25,1.239612340927124,0.6147357821464539,0.2951750159263611,0.6244694590568542,0.022333670407533646,,,,,,,,,,,,,,,,,,,
26,1.2191417217254639,0.6120595335960388,0.2797152101993561,0.6243187785148621,0.02133723348379135,,,,,,,,,,,,,,,,,,,
27,1.282782793045044,0.6740206480026245,0.25201550126075745,0.684467613697052,0.019736330956220627,,,,,,,,,,,,,,,,,,,
28,1.1474703550338745,0.5972022414207458,0.23315855860710144,0.6141902804374695,0.018508430570364,,,,,,,,,,,,,,,,,,,
29,1.1890450716018677,0.6380565762519836,0.21485374867916107,0.666484534740448,0.017106495797634125,,,,,,,,,,,,,,,,,,,
30,1.084309458732605,0.5753752589225769,0.20447827875614166,0.5893838405609131,0.016768284142017365,9.23231988204153,5.7427621138723275,0.5759258772197523,5.853451779014186,0.043102102820044605,31.440333316200658,20.275629947060033,0.9607765800074527,0.9607765800074527,20.26412642629523,0.06676678765515591,111.59454872204473,504.4921587819699,111.38105281549521,101.93040278534863,119.90712528935185,172.91093447330604,113.86827980324074,42.85559539161841
31,1.2014034986495972,0.6470837593078613,0.21461255848407745,0.6670029759407043,0.016165297478437424,,,,,,,,,,,,,,,,,,,
32,1.016692042350769,0.5352469682693481,0.19699689745903015,0.5492162704467773,0.01682475581765175,,,,,,,,,,,,,,,,,,,
33,0.9358793497085571,0.4904404282569885,0.18551163375377655,0.4976251423358917,0.01470708567649126,,,,,,,,,,,,,,,,,,,
34,1.0748705863952637,0.5895093083381653,0.17628119885921478,0.6126607656478882,0.014325443655252457,,,,,,,,,,,,,,,,,,,
35,1.1897227764129639,0.6677007675170898,0.17371539771556854,0.6784085035324097,0.014456209726631641,,,,,,,,,,,,,,,,,,,
36,0.9224552512168884,0.4913371801376343,0.17095628380775452,0.5010933876037598,0.014493197202682495,,,,,,,,,,,,,,,,,,,
37,1.0709673166275024,0.5849000215530396,0.1789383441209793,0.6051459312438965,0.01467897929251194,,,,,,,,,,,,,,,,,,,
38,0.9498546719551086,0.506348729133606,0.17627757787704468,0.5177189707756042,0.014054035767912865,,,,,,,,,,,,,,,,,,,
39,0.8858356475830078,0.469730943441391,0.1674617975950241,0.4853980243206024,0.013777418993413448,,,,,,,,,,,,,,,,,,,
40,0.9830100536346436,0.5360777974128723,0.1655084192752838,0.5499349236488342,0.013384916819632053,8.260543020148026,5.073219299316406,0.6098423004150391,5.1597229807000415,0.04099563720281693,32.68425871196546,20.984784578022204,1.136787314164011,1.136787314164011,21.003514340049342,0.07108320372120741,110.13001697284345,617.8713743407661,111.95720597044729,95.58323256879703,116.34464699074074,177.14441289621755,113.5931640625,36.256967158848056
41,0.911487340927124,0.48769885301589966,0.16641725599765778,0.509335458278656,0.013521794229745865,,,,,,,,,,,,,,,,,,,
42,0.9199366569519043,0.4937232732772827,0.1658485382795334,0.5052140951156616,0.013503211550414562,,,,,,,,,,,,,,,,,,,
43,0.9960823655128479,0.544546365737915,0.16585981845855713,0.5582236051559448,0.013403024524450302,,,,,,,,,,,,,,,,,,,
44,0.825364887714386,0.4316909909248352,0.16471071541309357,0.4466017484664917,0.013117699883878231,,,,,,,,,,,,,,,,,,,
45,0.8037605881690979,0.4150116741657257,0.1685773879289627,0.43101102113723755,0.012665679678320885,,,,,,,,,,,,,,,,,,,
46,0.8382629156112671,0.44348374009132385,0.16055543720722198,0.4578219950199127,0.012481856159865856,,,,,,,,,,,,,,,,,,,
47,0.8106983304023743,0.4205766022205353,0.16705195605754852,0.4347773492336273,0.012781442143023014,,,,,,,,,,,,,,,,,,,
48,0.8056637048721313,0.42407524585723877,0.15702947974205017,0.4425157308578491,0.012521371245384216,,,,,,,,,,,,,,,,,,,
49,0.7843052744865417,0.40683799982070923,0.1616080403327942,0.4121215045452118,0.012440253049135208,,,,,,,,,,,,,,,,,,,
50,0.7836337089538574,0.4092206656932831,0.1574939638376236,0.42755383253097534,0.012308758683502674,8.929487529553866,5.4260936536287,0.7440165469520971,5.498679713199013,0.047282217067575634,33.9888273540296,21.781246787623356,1.2439538052207546,1.2439538052207546,21.8095992238898,0.07371303298350423,109.17735373402556,611.0682111881706,110.73941693290735,107.12818272712502,116.2939380787037,231.41533651700047,108.99325086805555,60.41015410199725
51,0.7652141451835632,0.39561060070991516,0.15974126756191254,0.4038729667663574,0.012056970037519932,,,,,,,,,,,,,,,,,,,
52,0.8259595632553101,0.43462446331977844,0.16188010573387146,0.443695068359375,0.01214276347309351,,,,,,,,,,,,,,,,,,,
53,0.7607131004333496,0.39304089546203613,0.15902921557426453,0.4075787663459778,0.012122530490159988,,,,,,,,,,,,,,,,,,,
54,0.7787340879440308,0.4054854214191437,0.1584985852241516,0.4185839295387268,0.012007415294647217,,,,,,,,,,,,,,,,,,,
55,0.7401768565177917,0.3754858076572418,0.1646789014339447,0.3867582678794861,0.012269234284758568,,,,,,,,,,,,,,,,,,,
56,0.8309651017189026,0.4398699998855591,0.1588321477174759,0.4497379660606384,0.012327969074249268,,,,,,,,,,,,,,,,,,,
57,0.8010945916175842,0.42056143283843994,0.15799961984157562,0.44450607895851135,0.012252850458025932,,,,,,,,,,,,,,,,,,,
58,0.8385129570960999,0.4452897906303406,0.15779319405555725,0.4578055739402771,0.012785066850483418,,,,,,,,,,,,,,,,,,,
59,0.7570407390594482,0.39262017607688904,0.15562230348587036,0.4084116220474243,0.012488158419728279,,,,,,,,,,,,,,,,,,,
60,0.8035830855369568,0.4216521978378296,0.15850751101970673,0.44065919518470764,0.012597299180924892,8.444022730777139,5.076420432642887,0.781979008724815,5.125049791837993,0.04686240677310721,34.60626220703125,22.1390380859375,1.320206692344264,1.320206692344264,22.145164088199014,0.07764863615692011,106.95152755591054,636.8092518598642,112.77730630990415,104.92295145010576,112.92632378472223,210.8055816532633,112.56391059027777,41.9336252165449
61,0.7117021083831787,0.35962551832199097,0.15943197906017303,0.37364593148231506,0.012831850908696651,,,,,,,,,,,,,,,,,,,
62,0.7241318821907043,0.3690900504589081,0.15802520513534546,0.3792983889579773,0.012471608817577362,,,,,,,,,,,,,,,,,,,
63,0.7041759490966797,0.358369380235672,0.15444409847259521,0.37712758779525757,0.01217780914157629,,,,,,,,,,,,,,,,,,,
64,0.781024694442749,0.4093029499053955,0.15482650697231293,0.418559193611145,0.012243778444826603,,,,,,,,,,,,,,,,,,,
65,0.7467512488365173,0.3858775198459625,0.1559193730354309,0.4032588303089142,0.012015584856271744,,,,,,,,,,,,,,,,,,,
66,0.7446423172950745,0.3842003047466278,0.1564667969942093,0.39315271377563477,0.011875070631504059,,,,,,,,,,,,,,,,,,,
67,0.7372928261756897,0.3798663318157196,0.1555400788784027,0.3931315541267395,0.011953283101320267,,,,,,,,,,,,,,,,,,,
68,0.7232277393341064,0.36933305859565735,0.1574564278125763,0.3833601176738739,0.011771676130592823,,,,,,,,,,,,,,,,,,,
69,0.7142754197120667,0.36539867520332336,0.15436911582946777,0.3765471875667572,0.011808281764388084,,,,,,,,,,,,,,,,,,,
70,0.7269151210784912,0.37337633967399597,0.15501035749912262,0.3842657804489136,0.011840277351439,9.601618716591283,5.81081109297903,0.8373963205437911,5.887249996787624,0.05018381840442682,29.54399992290296,18.818446109169408,1.245887655960886,1.245887655960886,18.872325696443255,0.07126210940953125,110.75933506389777,534.3952553086583,110.46942392172524,108.38896626158567,120.76966145833333,244.64998235066923,112.04061053240741,33.473813747619715
71,0.7335982918739319,0.3777315020561218,0.1551819145679474,0.3886547088623047,0.011819100938737392,,,,,,,,,,,,,,,,,,,
72,0.8073847889900208,0.4276888966560364,0.15362317860126495,0.44498786330223083,0.012228251434862614,,,,,,,,,,,,,,,,,,,
73,0.6809464693069458,0.342659056186676,0.15462075173854828,0.36202704906463623,0.012337146326899529,,,,,,,,,,,,,,,,,,,
74,0.7163161039352417,0.36509352922439575,0.15644396841526031,0.37968751788139343,0.012231830507516861,,,,,,,,,,,,,,,,,,,
75,0.7110557556152344,0.35762572288513184,0.16248562932014465,0.3718666434288025,0.012131554074585438,,,,,,,,,,,,,,,,,,,
76,0.6804772019386292,0.342445969581604,0.15512894093990326,0.3610859215259552,0.011679349467158318,,,,,,,,,,,,,,,,,,,
77,0.6614223718643188,0.3298279643058777,0.1551714390516281,0.34220609068870544,0.011509010568261147,,,,,,,,,,,,,,,,,,,
78,0.7196068167686462,0.3679771423339844,0.15604421496391296,0.3761005103588104,0.011596893891692162,,,,,,,,,,,,,,,,,,,
79,0.667402446269989,0.3349809944629669,0.1530456840991974,0.3514751195907593,0.011885288171470165,,,,,,,,,,,,,,,,,,,
80,0.7185315489768982,0.36890938878059387,0.15333516895771027,0.3815578520298004,0.011832288466393948,8.353845696700247,5.030040941740337,0.7633889850817228,5.1012930619089225,0.04478590808173226,29.040797183388158,18.402814363178454,1.3625296542519016,1.3625296542519016,18.426068757709704,0.07396534132601242,110.86294428913737,554.5281905723768,111.57077426118211,100.94955120762825,122.25503472222222,142.02685543861116,112.99461082175925,39.85959190583344
81,0.6650061011314392,0.33403199911117554,0.15244117379188538,0.3475116789340973,0.011516965925693512,,,,,,,,,,,,,,,,,,,
82,0.6704708337783813,0.3368358016014099,0.15361779928207397,0.34613320231437683,0.01159936748445034,,,,,,,,,,,,,,,,,,,
83,0.7111835479736328,0.3631071150302887,0.15483930706977844,0.3751212954521179,0.011683586984872818,,,,,,,,,,,,,,,,,,,
84,0.7280607223510742,0.3744279742240906,0.1547665297985077,0.3820214569568634,0.011652258224785328,,,,,,,,,,,,,,,,,,,
85,0.6973562240600586,0.3535873591899872,0.1552409678697586,0.3606243431568146,0.011734211817383766,,,,,,,,,,,,,,,,,,,
86,0.6812801361083984,0.34467676281929016,0.15260666608810425,0.36770692467689514,0.011658337898552418,,,,,,,,,,,,,,,,,,,
87,0.6661713719367981,0.3326092064380646,0.15555907785892487,0.3394048511981964,0.011698456481099129,,,,,,,,,,,,,,,,,,,
88,0.6349681615829468,0.3139161765575409,0.15259456634521484,0.32609426975250244,0.011499355547130108,,,,,,,,,,,,,,,,,,,
89,0.6820429563522339,0.34500497579574585,0.1529676765203476,0.3528907001018524,0.011567781679332256,,,,,,,,,,,,,,,,,,,
90,0.6894365549087524,0.3504375219345093,0.1519794464111328,0.3633568286895752,0.011800812557339668,9.853591918945312,5.889524760999177,0.9642074986508018,5.970000417608964,0.05475382442320914,30.69270726254112,19.480002955386514,1.394963916979338,1.394963916979338,19.430429559004935,0.07841211648771333,110.65787240415335,501.57648904362577,113.19813298722045,97.29770418199587,120.87567997685186,162.18758272628838,116.83791232638889,19.8911320999523
91,0.6712539196014404,0.3370363116264343,0.15394417941570282,0.3479721248149872,0.011755285784602165,,,,,,,,,,,,,,,,,,,
92,0.7200787663459778,0.37095001339912415,0.15202969312667847,0.38041940331459045,0.011624036356806755,,,,,,,,,,,,,,,,,,,
93,0.6760382056236267,0.3410545885562897,0.15250129997730255,0.35203275084495544,0.011955016292631626,,,,,,,,,,,,,,,,,,,
94,0.6172552704811096,0.30189141631126404,0.15278737246990204,0.30945613980293274,0.011630769819021225,,,,,,,,,,,,,,,,,,,
95,0.6956444978713989,0.34852054715156555,0.16110333800315857,0.36136507987976074,0.011760309338569641,,,,,,,,,,,,,,,,,,,
96,0.6313462257385254,0.3103649914264679,0.1539863497018814,0.3205929100513458,0.011812369339168072,,,,,,,,,,,,,,,,,,,
97,0.5879800915718079,0.2829209566116333,0.1521625816822052,0.3063381016254425,0.01143606472760439,,,,,,,,,,,,,,,,,,,
98,0.6034908890724182,0.29206961393356323,0.15402790904045105,0.30132415890693665,0.011358547024428844,,,,,,,,,,,,,,,,,,,
99,0.6305736303329468,0.3111158609390259,0.1526879370212555,0.3185080885887146,0.011211906559765339,,,,,,,,,,,,,,,,,,,
100,0.6078527569770813,0.29583966732025146,0.15263167023658752,0.3062245845794678,0.011461576446890831,9.804179944490132,5.843381379780016,0.9840864884225946,5.901058397795024,0.05487073671863568,32.0235595703125,20.379723799856084,1.3770101446854441,1.3770101446854441,20.379648309004935,0.0772108410652427,109.58661142172524,552.0693255383048,110.32068690095846,121.06728770708105,118.30009403935185,155.13867620643396,109.2890552662037,45.94036198363574
