epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss
1,20.1754150390625,0.19469775259494781,0.7056397199630737,,,,,,
2,374.516845703125,3.7381842136383057,0.6984266042709351,36628640.0,366286.21875,16.90688705444336,35987076.0,359870.625,15.736621856689453
3,1314.1484375,13.13471508026123,0.676746129989624,,,,,,
4,58.94627380371094,0.5827323198318481,0.673048734664917,3709852.5,37097.8828125,64.50315856933594,4342558.5,43424.9375,64.54467010498047
5,3.7888946533203125,0.031144164502620697,0.6744776964187622,,,,,,
6,4.359137058258057,0.03684736043214798,0.6744009256362915,171428.09375,1714.19580078125,8.48922348022461,262537.5625,2625.2705078125,10.516047477722168
7,3.222668409347534,0.02548784390091896,0.6738839149475098,,,,,,
8,1.9507122039794922,0.012772681191563606,0.6734440326690674,1063.161376953125,10.623268127441406,0.8344115018844604,1104.722412109375,11.038257598876953,0.8965862989425659
9,1.1829193830490112,0.005092179868370295,0.6737013459205627,,,,,,
10,0.9144178628921509,0.0024109387304633856,0.6733240485191345,16.084623336791992,0.15409095585346222,0.6755290031433105,16.169042587280273,0.1550648808479309,0.6625564098358154
11,0.8363569974899292,0.001627175835892558,0.6736394762992859,,,,,,
12,0.8108073472976685,0.001374355866573751,0.6733717918395996,1.3406951427459717,0.006685336120426655,0.6721614599227905,1.3338520526885986,0.006690826267004013,0.6647694706916809
13,0.7982885837554932,0.001249815570190549,0.6733070015907288,,,,,,
14,0.7877885699272156,0.0011448387522250414,0.6733046770095825,0.8817802667617798,0.0020960853435099125,0.6721717715263367,0.8732336759567261,0.002074307296425104,0.6658029556274414
15,0.7799533009529114,0.001063567935489118,0.6735965013504028,,,,,,
16,0.7748832702636719,0.0010140163358300924,0.6734816431999207,0.7868475914001465,0.0011477533262223005,0.6720722913742065,0.7784055471420288,0.001127998810261488,0.6656056046485901
17,0.7720522880554199,0.0009865169413387775,0.6734006404876709,,,,,,
18,0.7695655822753906,0.000960503879468888,0.6735152006149292,0.7711805701255798,0.000992486486211419,0.6719319820404053,0.7620639204978943,0.0009724557748995721,0.6648183465003967
19,0.7660407423973083,0.0009260756778530777,0.6734331846237183,,,,,,
20,0.762631356716156,0.0008885942515917122,0.6737719774246216,0.7590541839599609,0.0008707346278242767,0.6719807386398315,0.7502138614654541,0.0008491423213854432,0.665299654006958
21,0.758508563041687,0.0008509947219863534,0.673409104347229,,,,,,
22,0.7555185556411743,0.0008211932145059109,0.6733992099761963,0.7520745396614075,0.0008014001650735736,0.6719345450401306,0.7429035902023315,0.0007787033682689071,0.665033221244812
23,0.752549409866333,0.000797140528447926,0.6728352904319763,,,,,,
24,0.7517688274383545,0.0007834628340788186,0.673422634601593,0.7489897608757019,0.0007704825839027762,0.6719415187835693,0.739840030670166,0.0007474825833924115,0.6650917530059814
25,0.7504987120628357,0.0007712911465205252,0.6733695864677429,,,,,,
26,0.7500238418579102,0.0007631463813595474,0.6737092137336731,0.7471615672111511,0.0007518338970839977,0.6719781756401062,0.7381888628005981,0.0007289954810403287,0.6652893424034119
27,0.7492116689682007,0.0007548357243649662,0.6737280488014221,,,,,,
28,0.7475904226303101,0.0007449405966326594,0.6730962991714478,0.7454904317855835,0.0007356194546446204,0.671928346157074,0.7362375855445862,0.0007129448931664228,0.6649430990219116
29,0.7471222877502441,0.0007384508498944342,0.6732771992683411,,,,,,
30,0.7471527457237244,0.0007337834686040878,0.6737743616104126,0.7441619038581848,0.0007221277919597924,0.6719491481781006,0.7350836396217346,0.0006994827417656779,0.665135383605957
31,0.7461481094360352,0.0007269013440236449,0.6734580397605896,,,,,,
32,0.7460359930992126,0.0007223609718494117,0.6737998723983765,0.743222713470459,0.0007113239262253046,0.6720902919769287,0.734526515007019,0.0006885812617838383,0.6656683683395386
33,0.7448511123657227,0.0007154959021136165,0.6733015179634094,,,,,,
34,0.7451158761978149,0.0007127559510990977,0.6738402843475342,0.7421529293060303,0.0007022243225947022,0.6719304919242859,0.7328715324401855,0.0006794576765969396,0.6649256944656372
35,0.7443220019340515,0.0007077315240167081,0.6735488176345825,,,,,,
36,0.7434633374214172,0.0007024051737971604,0.6732227802276611,0.7414911985397339,0.0006942686159163713,0.6720643043518066,0.7327287197113037,0.0006714650080539286,0.6655822396278381
37,0.7435258626937866,0.0006997599266469479,0.6735498905181885,,,,,,
38,0.7428838610649109,0.0006954871350899339,0.6733351349830627,0.740633487701416,0.0006870012148283422,0.6719333529472351,0.7312590479850769,0.0006642004009336233,0.664838969707489
39,0.7426379919052124,0.0006922430475242436,0.6734137535095215,,,,,,
40,0.7424064874649048,0.0006889963988214731,0.6735068559646606,0.7401564717292786,0.0006803855649195611,0.6721179485321045,0.7314916253089905,0.0006576160085387528,0.6657300591468811
41,0.7418117523193359,0.000685425940901041,0.6732691526412964,,,,,,
42,0.7417447566986084,0.0006831187638454139,0.6734328269958496,0.7393596172332764,0.0006741912802681327,0.6719405055046082,0.7301341891288757,0.0006514185224659741,0.6649923324584961
43,0.7420983910560608,0.0006819148547947407,0.6739068627357483,,,,,,
44,0.7405717968940735,0.000675866031087935,0.6729851961135864,0.7388449907302856,0.000668408814817667,0.6720041036605835,0.729904294013977,0.0006455999100580812,0.6653443574905396
45,0.7408815622329712,0.0006744939601048827,0.6734322309494019,,,,,,
46,0.7404019832611084,0.0006712065078318119,0.6732813119888306,0.7382281422615051,0.0006628551054745913,0.6719426512718201,0.7288458943367004,0.0006400075508281589,0.6648451089859009
47,0.7406838536262512,0.0006697680801153183,0.673707127571106,,,,,,
48,0.7400875091552734,0.0006663873209618032,0.6734488010406494,0.7377737760543823,0.0006576069281436503,0.6720131635665894,0.7288162708282471,0.0006346572190523148,0.6653505563735962
49,0.7405998110771179,0.0006657760823145509,0.6740221977233887,,,,,,
50,0.7396025061607361,0.0006613567820750177,0.6734668612480164,0.7372334003448486,0.0006526329088956118,0.6719701290130615,0.7280771732330322,0.0006296274368651211,0.6651144027709961
51,0.7387894988059998,0.000657471944577992,0.6730422973632812,,,,,,
52,0.7394145727157593,0.0006572353304363787,0.6736910343170166,0.7367627620697021,0.0006478819996118546,0.6719745397567749,0.7275846600532532,0.0006248174468055367,0.6651029586791992
53,0.7388660907745361,0.0006541026523336768,0.6734558343887329,,,,,,
54,0.7384950518608093,0.000651292153634131,0.6733658909797668,0.7363653779029846,0.0006433246890082955,0.6720328330993652,0.7273711562156677,0.0006201398209668696,0.665357232093811
55,0.7381747961044312,0.0006488541839644313,0.6732893586158752,,,,,,
56,0.7382205128669739,0.0006472725654020905,0.6734932661056519,0.7358732223510742,0.0006389052141457796,0.6719826459884644,0.7266228199005127,0.0006156371673569083,0.6650592088699341
57,0.7385345697402954,0.000646429427433759,0.6738916039466858,,,,,,
58,0.7379146814346313,0.0006432529771700501,0.6735894083976746,0.7354698777198792,0.0006346346344798803,0.6720064878463745,0.7263011336326599,0.0006113235140219331,0.6651688814163208
59,0.737741231918335,0.0006413200753740966,0.6736092567443848,,,,,,
60,0.7372459769248962,0.000638487923424691,0.6733971834182739,0.7350844144821167,0.0006306490977294743,0.6720195412635803,0.725918710231781,0.00060723238857463,0.6651954650878906
61,0.7370617985725403,0.0006365557201206684,0.6734062433242798,,,,,,
62,0.736736536026001,0.0006342643173411489,0.6733101010322571,0.7347441911697388,0.0006268005818128586,0.6720641851425171,0.7256900668144226,0.0006033278186805546,0.6653573513031006
63,0.7368249893188477,0.0006330916075967252,0.673515796661377,,,,,,
64,0.7362754940986633,0.0006302444962784648,0.6732510328292847,0.7343441247940063,0.0006230487488210201,0.672039270401001,0.7251483201980591,0.0005994930979795754,0.6651989817619324
65,0.7361825704574585,0.0006286176503635943,0.6733207702636719,,,,,,
66,0.7358124256134033,0.0006262757233344018,0.6731848120689392,0.7339966297149658,0.0006195339956320822,0.6720432043075562,0.7247300744056702,0.0005958292167633772,0.6651471257209778
