epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,3.5833539962768555,3.5833539962768555,1.7869043350219727,,,,,,,
2,0.05514219403266907,0.05514219403266907,0.7480165958404541,0.18519095182418824,0.18519095182418824,0.6902697086334229,1.4880008697509766,1.4880008697509766,0.7267861366271973,0.7267861366271973
3,0.01519473921507597,0.01519473921507597,0.6934506297111511,,,,,,,
4,0.003731484990566969,0.003731484990566969,0.6916243433952332,0.4500743389129639,0.4500743389129639,0.6177203178405761,0.002149824798107147,0.002149824798107147,0.6963241100311279,0.6963241100311279
5,0.0022417502477765083,0.0022417502477765083,0.6906200051307678,,,,,,,
6,0.0017816773615777493,0.0017816773615777493,0.6935161352157593,0.03311915695667267,0.03311915695667267,0.624116849899292,0.0018848951905965805,0.0018848951905965805,0.6954994201660156,0.6954994201660156
7,0.0016862679040059447,0.0016862679040059447,0.693885862827301,,,,,,,
8,0.0016557980561628938,0.0016557980561628938,0.6940468549728394,0.0020610813051462175,0.0020610813051462175,0.692994499206543,0.0018128465861082077,0.0018128465861082077,0.6948832988739013,0.6948832988739013
9,0.0016339952126145363,0.0016339952126145363,0.6931173205375671,,,,,,,
10,0.0015940287848934531,0.0015940287848934531,0.6920109987258911,0.0020510772243142127,0.0020510772243142127,0.6929227352142334,0.0017917877063155173,0.0017917877063155173,0.6945472717285156,0.6945472717285156
11,0.0015716883353888988,0.0015716883353888988,0.6909255385398865,,,,,,,
12,0.0015421612188220024,0.0015421612188220024,0.6892404556274414,0.0020576296374201775,0.0020576296374201775,0.6932354927062988,0.0017914028838276863,0.0017914028838276863,0.6938191413879394,0.6938191413879394
13,0.0015267430571839213,0.0015267430571839213,0.6880155801773071,,,,,,,
14,0.0015176184242591262,0.0015176184242591262,0.6873061656951904,0.0020572014153003694,0.0020572014153003694,0.69302339553833,0.0017903167754411697,0.0017903167754411697,0.6934896945953369,0.6934896945953369
15,0.0015112670371308923,0.0015112670371308923,0.6865670680999756,,,,,,,
16,0.001504288287833333,0.001504288287833333,0.6863100528717041,0.002056407555937767,0.002056407555937767,0.6931196212768554,0.0017896542325615884,0.0017896542325615884,0.6934397697448731,0.6934397697448731
17,0.0014971622731536627,0.0014971622731536627,0.6859117746353149,,,,,,,
18,0.0014871612656861544,0.0014871612656861544,0.685721755027771,0.0020573539659380913,0.0020573539659380913,0.6931375026702881,0.0017898837104439735,0.0017898837104439735,0.6934234619140625,0.6934234619140625
19,0.0014788827393203974,0.0014788827393203974,0.6853374242782593,,,,,,,
20,0.0014734154101461172,0.0014734154101461172,0.6849373579025269,0.0020550206303596497,0.0020550206303596497,0.692696475982666,0.0017894815653562545,0.0017894815653562545,0.6934329032897949,0.6934329032897949
21,0.0014606569893658161,0.0014606569893658161,0.6848700046539307,,,,,,,
22,0.0014553877990692854,0.0014553877990692854,0.6847573518753052,0.0020574666559696198,0.0020574666559696198,0.693086814880371,0.0017898861318826676,0.0017898861318826676,0.6934390068054199,0.6934390068054199
23,0.0014402433298528194,0.0014402433298528194,0.6843825578689575,,,,,,,
24,0.0014363997615873814,0.0014363997615873814,0.6842738389968872,0.0020576462149620054,0.0020576462149620054,0.6931200504302979,0.0017900459468364715,0.0017900459468364715,0.693498182296753,0.693498182296753
25,0.0014274939894676208,0.0014274939894676208,0.6840129494667053,,,,,,,
26,0.0014211556408554316,0.0014211556408554316,0.6836463212966919,0.00205136276781559,0.00205136276781559,0.6926993370056153,0.0017902597784996033,0.0017902597784996033,0.6935446739196778,0.6935446739196778
27,0.0014121225103735924,0.0014121225103735924,0.6830458045005798,,,,,,,
28,0.0013987135607749224,0.0013987135607749224,0.682523250579834,0.0020577594637870788,0.0020577594637870788,0.6931134223937988,0.0017901426181197166,0.0017901426181197166,0.6934850692749024,0.6934850692749024
29,0.0013912573922425508,0.0013912573922425508,0.6821244955062866,,,,,,,
30,0.0013853083364665508,0.0013853083364665508,0.681682288646698,0.002058683894574642,0.002058683894574642,0.6931548595428467,0.001790720596909523,0.001790720596909523,0.693476676940918,0.693476676940918
