epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss
1,9.959558486938477,3.1596622467041016,0.6799896955490112,,,,,,
2,5.8819122314453125,0.06857499480247498,0.5813336968421936,138.3392333984375,20.48206965128581,11.785717010498047,,,
3,3.700801134109497,0.012052563950419426,0.36887484788894653,,,,,,
4,1.7128701210021973,0.006625565700232983,0.17062446475028992,6.520741780598958,0.003442623962958654,0.651729941368103,,,
5,0.599801778793335,0.003922580741345882,0.05958791449666023,,,,,,
6,0.3005591332912445,0.0030765279661864042,0.029748262837529182,8.541350682576498,0.001876873429864645,0.8539473215738932,,,
7,0.19466499984264374,0.0027347574941813946,0.019193023443222046,,,,,,
8,0.15593238174915314,0.0022699544206261635,0.01536624412983656,9.23132069905599,0.002551109374811252,0.9228769143422445,,,
9,0.10016126930713654,0.001937262830324471,0.009822401218116283,,,,,,
10,0.11123458296060562,0.0018090995727106929,0.010942548513412476,8.75997797648112,0.0021264635336895785,0.8757851918538412,,,
11,0.09108087420463562,0.0015889424830675125,0.008949194103479385,,,,,,
12,0.08637003600597382,0.0015333129558712244,0.008483672514557838,16.212212880452473,0.001760845383008321,1.6210451126098633,,,
13,0.09756270796060562,0.0014058632077649236,0.009615683928132057,,,,,,
14,0.11048657447099686,0.0013666284503415227,0.010911994613707066,7.888135274251302,0.0017421146233876546,0.7886393070220947,,,
15,0.07117977738380432,0.0012976520229130983,0.006988212466239929,,,,,,
16,0.07519586384296417,0.0011592964874580503,0.007403656840324402,11.37814458211263,0.001320328563451767,1.1376824378967285,,,
17,0.09684553742408752,0.0010804221965372562,0.00957651250064373,,,,,,
18,0.09690218418836594,0.0009666644036769867,0.009593551978468895,18.684195200602215,0.0010508706327527761,1.868314266204834,,,
19,0.061372675001621246,0.0009433907689526677,0.006042929366230965,,,,,,
20,0.07199037820100784,0.0009090995299629867,0.007108128163963556,13.677223205566406,0.0010009139465789,1.3676222165425618,,,
21,0.06774262338876724,0.0008854397456161678,0.0066857184283435345,,,,,,
22,0.08097204566001892,0.0008337049512192607,0.008013835176825523,11.994125366210938,0.0009208035965760549,1.1993204752604167,,,
23,0.07282013446092606,0.0007920387433841825,0.007202810142189264,,,,,,
24,0.05645236372947693,0.0008202508324757218,0.005563211161643267,10.400545120239258,0.0008878768421709538,1.0399657885233562,,,
25,0.0582052543759346,0.0007871187990531325,0.0057418132200837135,,,,,,
26,0.046941764652729034,0.0007353466935455799,0.004620641469955444,14.458229064941406,0.0008221367218842109,1.4457406997680664,,,
27,0.0493098683655262,0.0007200853433459997,0.004858978092670441,,,,,,
28,0.0426320806145668,0.0006986198131926358,0.00419334601610899,13.201766967773438,0.0007858430035412312,1.3200982411702473,,,
29,0.03246788680553436,0.0006858176784589887,0.0031782067380845547,,,,,,
30,0.03688574582338333,0.0006841926369816065,0.003620155155658722,11.855112711588541,0.0007634507492184639,1.185434897740682,,,
31,0.043926458805799484,0.0006655451725237072,0.004326091147959232,,,,,,
32,0.04897354543209076,0.0006497161230072379,0.004832382779568434,10.94067637125651,0.0007399573611716429,1.0939935048421223,,,
33,0.03737408667802811,0.0006467574276030064,0.0036727329716086388,,,,,,
34,0.030788768082857132,0.0006487389327958226,0.0030140033923089504,8.726332346598307,0.0007444400495539109,0.8725587526957194,,,
35,0.032742518931627274,0.000639871577732265,0.0032102647237479687,,,,,,
36,0.03006773814558983,0.0006282571121118963,0.002943947911262512,18.68962860107422,0.0006960432510823011,1.868893305460612,,,
37,0.025715600699186325,0.0006212533917278051,0.002509434474632144,,,,,,
38,0.025241032242774963,0.0006154606817290187,0.002462557051330805,13.899620056152344,0.0007060703355818987,1.3898913065592449,,,
39,0.02776932157576084,0.0006140377372503281,0.002715528476983309,,,,,,
40,0.031072396785020828,0.0006174640730023384,0.0030454930383712053,10.704025268554688,0.0007070094191779693,1.0703318913777669,,,
41,0.027130650356411934,0.0006189285777509212,0.00265117222443223,,,,,,
42,0.027511944994330406,0.0006130679394118488,0.0026898877695202827,7.501463572184245,0.0007060944723586241,0.7500756581624349,,,
43,0.03831637650728226,0.0006119809113442898,0.0037704394198954105,,,,,,
44,0.03179313242435455,0.0005982302827760577,0.0031194903422147036,11.041519165039062,0.0006947534469266733,1.104082425435384,,,
45,0.028950955718755722,0.0006000562570989132,0.0028350898064672947,,,,,,
46,0.03677414357662201,0.0005944520235061646,0.0036179691087454557,12.932398478190104,0.0006768088787794113,1.2931722005208333,,,
47,0.041394416242837906,0.0005985437310300767,0.004079586826264858,,,,,,
48,0.04699443280696869,0.0005946112796664238,0.004639982245862484,15.585004170735678,0.0006729261949658394,1.558433214823405,,,
49,0.03399183973670006,0.0005952341016381979,0.0033396603539586067,,,,,,
50,0.02836245484650135,0.0005956420209258795,0.002776681212708354,12.591171264648438,0.0006832097036143144,1.259048859278361,,,
51,0.032140444964170456,0.0005902682896703482,0.0031550175044685602,,,,,,
52,0.022991875186562538,0.000589732313528657,0.0022402142640203238,15.909322102864584,0.0006657928849260012,1.5908656120300293,,,
53,0.01747964322566986,0.0005876343930140138,0.0016892009880393744,,,,,,
54,0.022500379011034966,0.0005853766924701631,0.002191500272601843,26.74042510986328,0.0006464857918520769,2.673977533976237,,,
55,0.03605904430150986,0.0005874906200915575,0.003547155763953924,,,,,,
56,0.045158348977565765,0.0005897456430830061,0.004456860013306141,12.161619822184244,0.0006655814747015635,1.2160954475402832,,,
57,0.03258310258388519,0.0005978978588245809,0.0031985200475901365,,,,,,
58,0.03582989051938057,0.000590914860367775,0.003523897612467408,23.83238983154297,0.0006578429602086544,2.3831733067830405,,,
59,0.027401933446526527,0.0005837401258759201,0.0026818192563951015,,,,,,
60,0.025482116267085075,0.0005816322518512607,0.002490048762410879,11.69895044962565,0.0006634700112044811,1.169828732808431,,,
61,0.018474742770195007,0.0005836277268826962,0.0017891114111989737,,,,,,
62,0.02371615543961525,0.0005849258741363883,0.0023131228517740965,15.28195826212565,0.0006611792681117853,1.5281298955281575,,,
63,0.011258210055530071,0.0005810094880871475,0.0010677201207727194,,,,,,
64,0.017292961478233337,0.000577743339817971,0.0016715218080207705,12.134198506673178,0.0006650049860278765,1.2133533954620361,,,
65,0.02642234042286873,0.0005765301175415516,0.0025845810305327177,,,,,,
66,0.015759339556097984,0.0005778790800832212,0.0015181460184976459,12.947127024332682,0.0006599974197645982,1.2946466604868572,,,
67,0.020605236291885376,0.0005755839520134032,0.0020029654260724783,,,,,,
68,0.01938006468117237,0.000576977850869298,0.0018803088460117579,14.5960324605306,0.0006530859197179476,1.4595379829406738,,,
69,0.024304524064064026,0.0005766637623310089,0.0023727859370410442,,,,,,
70,0.02283944934606552,0.0005745765520259738,0.002226487034931779,14.374844868977865,0.0006538396701216698,1.437419096628825,,,
71,0.019886059686541557,0.0005799663485959172,0.0019306093454360962,,,,,,
72,0.02004854381084442,0.0005795864854007959,0.0019468958489596844,18.49295934041341,0.000655064902578791,1.849230448404948,,,
73,0.02615428902208805,0.0005787772824987769,0.002557551022619009,,,,,,
74,0.03250780701637268,0.0005779928178526461,0.0031929814722388983,13.747510274251303,0.0006652357988059521,1.374684492746989,,,
75,0.02815704606473446,0.0005789941642433405,0.002757804933935404,,,,,,
76,0.04558882117271423,0.0005774777964688838,0.0045011346228420734,13.248847961425781,0.0006610989415397247,1.3248186111450195,,,
77,0.023475542664527893,0.0005822252715006471,0.002289331518113613,,,,,,
78,0.027121685445308685,0.0005810968577861786,0.002654058625921607,15.405152638753256,0.0006630481220781803,1.5404489835103352,,,
79,0.018383312970399857,0.0005813365569338202,0.001780197722837329,,,,,,
80,0.01797076314687729,0.0005793189629912376,0.0017391444416716695,11.536754608154297,0.0006556979690988859,1.1536099116007488,,,
81,0.020995426923036575,0.0005813959869556129,0.002041403204202652,,,,,,
82,0.011639364995062351,0.0005762571236118674,0.0011063108686357737,8.079046249389648,0.0006545704479018847,0.8078392346700033,,,
83,0.024113701656460762,0.000573852623347193,0.0023539848625659943,,,,,,
84,0.00692923367023468,0.000575592159293592,0.0006353641510941088,17.6190923055013,0.0006463018944486976,1.7618446350097656,,,
85,0.015272879973053932,0.0005762614891864359,0.0014696618309244514,,,,,,
86,0.01091116014868021,0.0005724353832192719,0.0010338725987821817,23.18402608235677,0.0006492470080653826,2.3183377583821616,,,
87,0.023134343326091766,0.0005713124992325902,0.0022563033271580935,,,,,,
88,0.010595064610242844,0.0005734774749726057,0.0010021587368100882,10.999432881673178,0.0006534347000221411,1.099877913792928,,,
89,0.0065726786851882935,0.0005710138939321041,0.0006001664442010224,,,,,,
90,0.010269912891089916,0.0005695990985259414,0.0009700312511995435,10.534571329752604,0.0006527747803678116,1.0533918539683025,,,
91,0.007703789044171572,0.0005674163694493473,0.0007136372150853276,,,,,,
92,0.01749436743557453,0.0005673241103067994,0.0016927042743191123,10.306435902913412,0.0006558618042618036,1.0305779774983723,,,
93,0.012391974218189716,0.0005716260056942701,0.0011820346117019653,,,,,,
94,0.009644689038395882,0.0005708791431970894,0.0009073808905668557,11.455485026041666,0.0006519601059456667,1.1454833348592122,,,
95,0.006014978513121605,0.0005694322753697634,0.000544554612133652,,,,,,
96,0.0038763422053307295,0.0005683655617758632,0.0003307976294308901,21.383509318033855,0.0006467981729656458,2.138286272684733,,,
97,0.011736593209207058,0.0005677412264049053,0.0011168851051479578,,,,,,
98,0.006186619400978088,0.0005653590196743608,0.0005621260497719049,10.9964599609375,0.0006528493637839953,1.0995806852976482,,,
99,0.007196119055151939,0.0005633454420603812,0.0006632773438468575,,,,,,
100,0.021734006702899933,0.000565082358662039,0.002116892486810684,15.9995969136556,0.0006462201708927751,1.5998950004577637,,,
101,0.007359686307609081,0.0005645304918289185,0.0006795155350118876,,,,,,
102,0.0031446069478988647,0.000566288479603827,0.0002578318235464394,15.896251678466797,0.0006477660499513149,1.5895603497823079,,,
103,0.003967646975070238,0.0005652258405461907,0.0003402421425562352,,,,,,
104,0.012215099297463894,0.0005638545844703913,0.001165124587714672,17.814332326253254,0.0006415304572631916,1.7813692092895508,,,
105,0.010008025914430618,0.0005648048827424645,0.0009443220915272832,,,,,,
106,0.005707971751689911,0.0005652757827192545,0.0005142696318216622,27.68645731608073,0.0006398806969324747,2.7685813903808594,,,
107,0.010525092482566833,0.000565406633540988,0.0009959685849025846,,,,,,
108,0.00866222009062767,0.0005673269624821842,0.0008094893419183791,16.030367533365887,0.0006476487033069134,1.602971871693929,,,
109,0.025866122916340828,0.0005654547130689025,0.0025300667621195316,,,,,,
110,0.010564538650214672,0.0005663293995894492,0.0009998208843171597,14.810231526692709,0.0006451201625168324,1.4809587796529133,,,
111,0.009453453123569489,0.0005661688046529889,0.0008887285366654396,,,,,,
112,0.02128826268017292,0.0005640678573399782,0.0020724195055663586,11.001077016194662,0.0006456921109929681,1.1000431378682454,,,
113,0.023378752171993256,0.0005664358614012599,0.0022812315728515387,,,,,,
114,0.028292354196310043,0.0005805257242172956,0.002771182917058468,32.66131846110026,0.0006656895857304335,3.2660655975341797,,,
115,0.02609062008559704,0.0005717204185202718,0.002551889978349209,,,,,,
