epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss
1,20.75129508972168,1.0029902458190918,0.6914910078048706,,,,,,
2,1.059605360031128,0.019036855548620224,0.6788681745529175,4.072905349731445,0.16481964588165282,0.7765123844146729,,,
3,0.7295598387718201,0.0032570473849773407,0.6644189357757568,,,,,,
4,0.6663023233413696,0.0011678356677293777,0.6429456472396851,0.7546302795410156,0.0010560879483819008,0.7335085868835449,,,
5,0.6337729692459106,0.0008170187356881797,0.6174325942993164,,,,,,
6,0.6065735816955566,0.000729893974494189,0.5919756889343262,0.7482423305511474,0.0008430692367255687,0.7313809394836426,,,
7,0.5768667459487915,0.0007181354449130595,0.5625039935112,,,,,,
8,0.5316082239151001,0.0007523592212237418,0.5165610313415527,0.7183272361755371,0.0008496218360960484,0.7013348579406739,,,
9,0.4600987732410431,0.0008594450773671269,0.4429098665714264,,,,,,
10,0.35620319843292236,0.0009561772458255291,0.33707964420318604,0.730982494354248,0.0009245255962014199,0.7124918937683106,,,
11,0.24333146214485168,0.001013389090076089,0.22306367754936218,,,,,,
12,0.1318020224571228,0.0010237626265734434,0.11132676899433136,1.1083720207214356,0.000863659381866455,1.091098690032959,,,
13,0.06837693601846695,0.000892789801582694,0.05052114278078079,,,,,,
14,0.04953387379646301,0.0008029621676541865,0.0334746316075325,0.9926427841186524,0.0009004609659314155,0.9746335983276367,,,
15,0.04067571461200714,0.000744576973374933,0.025784172117710114,,,,,,
16,0.03499329835176468,0.0007192808552645147,0.020607681944966316,0.894493579864502,0.0008238951675593853,0.8780157089233398,,,
17,0.033981017768383026,0.0006754512432962656,0.02047199010848999,,,,,,
18,0.031907178461551666,0.0006745141581632197,0.01841689832508564,1.1341480255126952,0.0007596286945044994,1.118955421447754,,,
19,0.029155386611819267,0.0006530099781230092,0.01609518751502037,,,,,,
20,0.02475038915872574,0.00062535610049963,0.012243267148733139,1.3034951210021972,0.0007343469187617302,1.2888080596923828,,,
21,0.0258542038500309,0.0006216727779246867,0.013420749455690384,,,,,,
22,0.02333822473883629,0.000603843538556248,0.011261356063187122,1.155417537689209,0.0007429424673318863,1.1405587196350098,,,
23,0.021352093666791916,0.0005852848989889026,0.009646395221352577,,,,,,
24,0.02189292199909687,0.0005895005306228995,0.010102911852300167,1.5803840637207032,0.0007298931945115328,1.5657861709594727,,,
25,0.02125660330057144,0.0005820479709655046,0.0096156420186162,,,,,,
26,0.020599447190761566,0.0005828990833833814,0.008941465988755226,1.5313048362731934,0.0007188169751316309,1.516928482055664,,,
27,0.020312031731009483,0.0005583090824075043,0.00914585031569004,,,,,,
28,0.018636612221598625,0.0005557475378736854,0.007521661929786205,1.2792653083801269,0.0007237967569380998,1.2647893905639649,,,
29,0.01750495843589306,0.0005491259507834911,0.006522437557578087,,,,,,
30,0.01790233887732029,0.0005530370981432498,0.006841597612947226,1.19554443359375,0.0006940301973372698,1.1816637992858887,,,
31,0.01852859929203987,0.0005349320126697421,0.007829958572983742,,,,,,
32,0.015705082565546036,0.0005193541874177754,0.005317999050021172,1.0776304244995116,0.0007011333480477333,1.0636076927185059,,,
33,0.01657727360725403,0.0005095888045616448,0.006385498214513063,,,,,,
34,0.015788609161973,0.0005052401102147996,0.005683806259185076,1.741575050354004,0.0007051272317767143,1.727472686767578,,,
35,0.016359146684408188,0.00049749412573874,0.006409264635294676,,,,,,
36,0.01601927913725376,0.0004724140162579715,0.006570998579263687,1.5675274848937988,0.0006809385959059,1.5539087295532226,,,
37,0.014689043164253235,0.0004769647493958473,0.005149747245013714,,,,,,
38,0.013779859989881516,0.00045253406278789043,0.004729179665446281,1.4600206375122071,0.0006636548321694135,1.446747398376465,,,
39,0.013454295694828033,0.00042912777280434966,0.004871739540249109,,,,,,
40,0.012605207040905952,0.00040074714343063533,0.004590264055877924,2.0081079483032225,0.0006898495368659497,1.9943109512329102,,,
41,0.01197750587016344,0.00036478834226727486,0.004681739490479231,,,,,,
42,0.01052777748554945,0.00033253870788030326,0.0038770039100199938,1.1983893394470215,0.0006136090029031039,1.186117172241211,,,
43,0.009552894160151482,0.0003004979807883501,0.003542933613061905,,,,,,
44,0.009733051061630249,0.0002828237193170935,0.004076576326042414,1.3656400680541991,0.0006814420223236084,1.3520112991333009,,,
45,0.008623483590781689,0.00024097006826195866,0.00380408251658082,,,,,,
46,0.008028210140764713,0.00020292698172852397,0.0039696707390248775,1.8734230041503905,0.0006860751658678055,1.8597015380859374,,,
47,0.0077340686693787575,0.00017798026965465397,0.004174463450908661,,,,,,
48,0.008707812055945396,0.00017334462609142065,0.005240919999778271,1.2331536293029786,0.0006541564129292965,1.2200704574584962,,,
49,0.007209505885839462,0.00014678717707283795,0.004273762460798025,,,,,,
50,0.005827626679092646,0.00012314633931964636,0.003364700125530362,1.649210548400879,0.0006537352688610554,1.6361358642578125,,,
